Actor1Name	EventCode	RelationName	Actor2Name	day	timid	ce_id	Md5	Md5_list	URL	URL_list	atomic_events	timespan	timdiff	relative_time	is_Uniform	is_drop
Benjamin Netanyahu	100	Demand	Israelis	2020-07-22	1980	3616	8e8b4371deb061f35a8fa853cd7914a3	8e8b4371deb061f35a8fa853cd7914a3	https://www.middleeastmonitor.com/20200722-israelis-protest-against-pm-netanyahu/	['https://www.middleeastmonitor.com/20200722-israelis-protest-against-pm-netanyahu/']	97	53	1.0	15.0	True	True
Israelis	110	Criticize or denounce	Benjamin Netanyahu	2020-07-22	1980	3616	8e8b4371deb061f35a8fa853cd7914a3	8e8b4371deb061f35a8fa853cd7914a3	https://www.middleeastmonitor.com/20200722-israelis-protest-against-pm-netanyahu/	['https://www.middleeastmonitor.com/20200722-israelis-protest-against-pm-netanyahu/']	97	53	0.0	15.0	True	True
Israel	110	Criticize or denounce	Yair Lapid	2020-07-22	1980	3616	916f7ca7d4c19eb8bb9fb84fc0208625	916f7ca7d4c19eb8bb9fb84fc0208625	https://www.breakingisraelnews.com/155148/blood-soaked-remarks-stain-protests-and-political-discourse-opinion/	['https://www.breakingisraelnews.com/155148/blood-soaked-remarks-stain-protests-and-political-discourse-opinion/']	97	53	0.0	15.0	True	False
Protester	100	Demand economic cooperation	Israel government	2020-07-24	1982	3616	16ff827b0a9b92fd461a17316d1f7600	16ff827b0a9b92fd461a17316d1f7600	https://www.foxnews.com/world/jerusalem-protest-against-netanyahu-results-in-dozens-of-arrests	['https://www.foxnews.com/world/jerusalem-protest-against-netanyahu-results-in-dozens-of-arrests']	97	53	2.0	17.0	True	True
Jerusalem	100	Demand	Israel government	2020-07-24	1982	3616	16ff827b0a9b92fd461a17316d1f7600	16ff827b0a9b92fd461a17316d1f7600	https://www.foxnews.com/world/jerusalem-protest-against-netanyahu-results-in-dozens-of-arrests	['https://www.foxnews.com/world/jerusalem-protest-against-netanyahu-results-in-dozens-of-arrests']	97	53	0.0	17.0	True	True
Protester	010	Make pessimistic comment	Israel	2020-07-24	1982	3616	8d2ee9d6e2356b549e4c9f445bd48145	8d2ee9d6e2356b549e4c9f445bd48145	https://www.timesofisrael.com/dozens-arrested-as-police-clear-large-anti-netanyahu-rally-in-jerusalem/	['https://www.timesofisrael.com/dozens-arrested-as-police-clear-large-anti-netanyahu-rally-in-jerusalem/']	97	53	0.0	17.0	True	False
Iran	200	Engage in mass expulsion	US	2020-07-25	1983	3616	9ed333db09513463468498802cbd41c6	9ed333db09513463468498802cbd41c6	https://www.timesofisrael.com/liveblog-july-25-2020/	['https://www.timesofisrael.com/liveblog-july-25-2020/']	97	53	1.0	18.0	True	False
Israel	100	Demand economic cooperation	Benjamin Netanyahu	2020-07-25	1983	3616	c3e4252148d139548c2117f19a2aacda	c3e4252148d139548c2117f19a2aacda	https://www.timesofisrael.com/thousands-protest-against-netanyahu-government-across-country/	['https://www.timesofisrael.com/thousands-protest-against-netanyahu-government-across-country/']	97	53	0.0	18.0	True	True
Israel	200	Use unconventional mass force	Israeli protesters	2020-07-25	1983	3616	47349dfd66d579fab14cf8ae156905a3	47349dfd66d579fab14cf8ae156905a3	https://www.middleeastmonitor.com/20200725-israel-police-arrest-55-anti-netanyahu-protesters/	['https://www.middleeastmonitor.com/20200725-israel-police-arrest-55-anti-netanyahu-protesters/']	97	53	0.0	18.0	True	True
Police	060	Cooperate militarily	Protester	2020-07-25	1983	3616	06b86e7eb266f36fbd42d32866fb67b8	06b86e7eb266f36fbd42d32866fb67b8	https://www.timesofisrael.com/liveblog_entry/thousands-still-protesting-in-jerusalem-as-11-p-m-deadline-set-by-police-passes/	['https://www.timesofisrael.com/liveblog_entry/thousands-still-protesting-in-jerusalem-as-11-p-m-deadline-set-by-police-passes/']	97	53	0.0	18.0	True	False
Demonstrators	010	Make pessimistic comment	Knesset	2020-07-25	1983	3616	4bd71faba9de94d98e2421939de679e3	4bd71faba9de94d98e2421939de679e3	https://hamodia.com/2020/07/22/demonstrators-block-entrance-knesset/	['https://hamodia.com/2020/07/22/demonstrators-block-entrance-knesset/']	97	53	0.0	18.0	True	False
Protester	060	Engage in material cooperation	Police	2020-07-25	1983	3616	06b86e7eb266f36fbd42d32866fb67b8	06b86e7eb266f36fbd42d32866fb67b8	https://www.timesofisrael.com/liveblog_entry/thousands-still-protesting-in-jerusalem-as-11-p-m-deadline-set-by-police-passes/	['https://www.timesofisrael.com/liveblog_entry/thousands-still-protesting-in-jerusalem-as-11-p-m-deadline-set-by-police-passes/']	97	53	0.0	18.0	True	False
Israel	180	Use unconventional violence	Protester	2020-07-26	1984	3616	b1cc27c6ba071008314932a10cc5085e	b1cc27c6ba071008314932a10cc5085e, 325b30d00cfa4e8b65970a57e32113af	https://www.middleeastmonitor.com/20200726-israel-anti-government-campaigners-threaten-to-legally-protest-police-use-of-water-cannons/	['https://www.middleeastmonitor.com/20200726-israel-anti-government-campaigners-threaten-to-legally-protest-police-use-of-water-cannons/', 'https://www.timesofisrael.com/in-recording-ohana-heard-urging-police-to-quash-rallies-challenge-high-court/']	97	53	1.0	19.0	True	False
Police	180	Use unconventional violence	Protester	2020-07-26	1984	3616	b1cc27c6ba071008314932a10cc5085e	b1cc27c6ba071008314932a10cc5085e	https://www.middleeastmonitor.com/20200726-israel-anti-government-campaigners-threaten-to-legally-protest-police-use-of-water-cannons/	['https://www.middleeastmonitor.com/20200726-israel-anti-government-campaigners-threaten-to-legally-protest-police-use-of-water-cannons/']	97	53	0.0	19.0	True	False
Protester	100	Demand	Israeli security forces	2020-07-26	1984	3616	0f3db3c85206776b74a047564f974780	0f3db3c85206776b74a047564f974780	https://www.dailymail.co.uk/news/article-8561195/Israeli-security-forces-blast-protesters-water-demonstration-against-Benjamin-Netanyahu.html	['https://www.dailymail.co.uk/news/article-8561195/Israeli-security-forces-blast-protesters-water-demonstration-against-Benjamin-Netanyahu.html']	97	53	0.0	19.0	True	False
Israel Police	090	Investigate crime, corruption	Unknown actors	2020-07-26	1984	3616	e1564cb84e411489d4487e6925c73562	e1564cb84e411489d4487e6925c73562	https://www.ynetnews.com/article/Hkd6G59xD	['https://www.ynetnews.com/article/Hkd6G59xD']	97	53	0.0	19.0	True	False
Israeli security forces	180	Use unconventional violence	Protester	2020-07-26	1984	3616	0f3db3c85206776b74a047564f974780	0f3db3c85206776b74a047564f974780	https://www.dailymail.co.uk/news/article-8561195/Israeli-security-forces-blast-protesters-water-demonstration-against-Benjamin-Netanyahu.html	['https://www.dailymail.co.uk/news/article-8561195/Israeli-security-forces-blast-protesters-water-demonstration-against-Benjamin-Netanyahu.html']	97	53	0.0	19.0	True	False
Benjamin Netanyahu	010	Decline comment	Israel	2020-07-27	1985	3616	a2383033fa44af5d419de725ab22a3d7	a2383033fa44af5d419de725ab22a3d7	https://www.sott.net/article/438781-Thousands-protest-outside-Israeli-PM-Netanyahus-official-residence-as-unrest-rises-over-economy-handling-of-coronavirus	['https://www.sott.net/article/438781-Thousands-protest-outside-Israeli-PM-Netanyahus-official-residence-as-unrest-rises-over-economy-handling-of-coronavirus']	97	53	1.0	20.0	True	True
Israel	110	Criticize or denounce	Hezbollah	2020-07-28	1986	3616	a87c973e473cf9dbb3d8776f8f30e23c	a87c973e473cf9dbb3d8776f8f30e23c	https://www.timesofisrael.com/liveblog-july-28-2020/	['https://www.timesofisrael.com/liveblog-july-28-2020/']	97	53	1.0	21.0	True	False
Israel	140	Conduct hunger strike for leadership change	Benjamin Netanyahu	2020-07-28	1986	3616	3af6e4f4b3b1dd8dc6ccbf4edaa630fe	3af6e4f4b3b1dd8dc6ccbf4edaa630fe	https://www.ynetnews.com/magazine/article/SyCrzb3lP	['https://www.ynetnews.com/magazine/article/SyCrzb3lP']	97	53	0.0	21.0	True	False
Police	200	Use unconventional mass force	Protester	2020-07-28	1986	3616	698f761c5743efb4b1767eb96fc38876	698f761c5743efb4b1767eb96fc38876	https://www.timesofisrael.com/after-criticism-police-wait-until-1-a-m-before-dispersing-jerusalem-protesters/	['https://www.timesofisrael.com/after-criticism-police-wait-until-1-a-m-before-dispersing-jerusalem-protesters/']	97	53	0.0	21.0	True	False
Protester	140	Demonstrate for change in institutions, regime	Police	2020-07-28	1986	3616	698f761c5743efb4b1767eb96fc38876	698f761c5743efb4b1767eb96fc38876	https://www.timesofisrael.com/after-criticism-police-wait-until-1-a-m-before-dispersing-jerusalem-protesters/	['https://www.timesofisrael.com/after-criticism-police-wait-until-1-a-m-before-dispersing-jerusalem-protesters/']	97	53	0.0	21.0	True	False
Benjamin Netanyahu	080	Accede to demands for change in leadership	Israelis	2020-07-29	1987	3616	728db140230d74044bc0c7b2da9a6474	728db140230d74044bc0c7b2da9a6474	https://www.ynetnews.com/article/H1UH00N1WP	['https://www.ynetnews.com/article/H1UH00N1WP']	97	53	1.0	22.0	True	False
Israelis	110	Criticize or denounce	Benjamin Netanyahu	2020-07-29	1987	3616	728db140230d74044bc0c7b2da9a6474	728db140230d74044bc0c7b2da9a6474	https://www.ynetnews.com/article/H1UH00N1WP	['https://www.ynetnews.com/article/H1UH00N1WP']	97	53	0.0	22.0	True	False
Police	110	Criticize or denounce	Media reports	2020-07-29	1987	3616	4bfe23253935074fe013d2c33db72e22	4bfe23253935074fe013d2c33db72e22	https://www.israelnationalnews.com/News/Flash.aspx/509822	['https://www.israelnationalnews.com/News/Flash.aspx/509822']	97	53	0.0	22.0	True	False
Israel government	200	Use unconventional mass force	Protester	2020-07-30	1988	3616	97902f57dcf16578abe4ce01565a9568	97902f57dcf16578abe4ce01565a9568	https://www.jta.org/2020/07/30/israel/a-bipartisan-protest-movement-is-rocking-israel-and-growing-by-the-week-heres-why	['https://www.jta.org/2020/07/30/israel/a-bipartisan-protest-movement-is-rocking-israel-and-growing-by-the-week-heres-why']	97	53	1.0	23.0	True	False
Amir Ohana	010	Decline comment	Israel government	2020-07-30	1988	3616	97902f57dcf16578abe4ce01565a9568	97902f57dcf16578abe4ce01565a9568	https://www.jta.org/2020/07/30/israel/a-bipartisan-protest-movement-is-rocking-israel-and-growing-by-the-week-heres-why	['https://www.jta.org/2020/07/30/israel/a-bipartisan-protest-movement-is-rocking-israel-and-growing-by-the-week-heres-why']	97	53	0.0	23.0	True	False
Protester	140	Demonstrate for change in institutions, regime	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	2.0	25.0	True	False
Protester	180	Use unconventional violence	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	060	Cooperate economically	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	190	Fight with small arms and light weapons	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	100	Demand material cooperation	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Jerusalem	100	Demand material cooperation	Protester	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	120	Reject request for change in institutions, regime	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	200	Use unconventional mass force	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Police	110	Criticize or denounce	Protester	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Protester	170	Coerce	Police	2020-08-01	1990	3616	3cbb380d271173ab07f95deb2842d62f	3cbb380d271173ab07f95deb2842d62f	https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/	['https://www.timesofisrael.com/liveblog_entry/remaining-jerusalem-protesters-unimpressed-by-police-calls-to-disperse/']	97	53	0.0	25.0	True	False
Binyamin Netanyahu	110	Accuse	Protester	2020-08-02	1991	3616	136dc8ea08452fb85e3880f8fae7cfde	136dc8ea08452fb85e3880f8fae7cfde	https://www.timesofisrael.com/netanyahu-protesters-are-trampling-on-democracy-gantz-they-must-be-protected/	['https://www.timesofisrael.com/netanyahu-protesters-are-trampling-on-democracy-gantz-they-must-be-protected/']	97	53	1.0	26.0	True	False
Israel	030	Express intent to cooperate	United States	2020-08-02	1991	3616	7e60bfd82edd199115baa4157dedb5ac	7e60bfd82edd199115baa4157dedb5ac	https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854	['https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854']	97	53	0.0	26.0	True	False
Benjamin Netanyahu	040	Consult	Amir Ohana	2020-08-02	1991	3616	7e60bfd82edd199115baa4157dedb5ac	7e60bfd82edd199115baa4157dedb5ac	https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854	['https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854']	97	53	0.0	26.0	True	False
Amir Ohana	040	Consult	Benjamin Netanyahu	2020-08-02	1991	3616	7e60bfd82edd199115baa4157dedb5ac	7e60bfd82edd199115baa4157dedb5ac	https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854	['https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854']	97	53	0.0	26.0	True	False
Israel	140	Conduct hunger strike	United States	2020-08-02	1991	3616	7e60bfd82edd199115baa4157dedb5ac	7e60bfd82edd199115baa4157dedb5ac	https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854	['https://www.thenational.ae/opinion/comment/can-the-anti-netanyahu-protests-grow-into-a-larger-movement-1.1057854']	97	53	0.0	26.0	True	False
Israeli police	190	Fight with small arms and light weapons	Protester	2020-08-03	1992	3616	2067d9c290d6df0bb61163fc2d90697a	2067d9c290d6df0bb61163fc2d90697a	https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm	['https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm']	97	53	1.0	27.0	True	False
Protester	140	Demonstrate or rally for policy change	Israeli police	2020-08-03	1992	3616	2067d9c290d6df0bb61163fc2d90697a	2067d9c290d6df0bb61163fc2d90697a	https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm	['https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm']	97	53	0.0	27.0	True	False
Israel	190	Fight with small arms and light weapons	Protester	2020-08-03	1992	3616	2067d9c290d6df0bb61163fc2d90697a	2067d9c290d6df0bb61163fc2d90697a	https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm	['https://www.globalsecurity.org/wmd/library/news/israel/2020/israel-200802-voa01.htm']	97	53	0.0	27.0	True	False
Protester	180	Use unconventional violence	Police	2020-08-04	1993	3616	18876edb37c9faabe3b05bf51be3f896	18876edb37c9faabe3b05bf51be3f896	https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/	['https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/']	97	53	1.0	28.0	True	False
Israel	030	Express intent to cooperate	Israel	2020-08-04	1993	3616	18876edb37c9faabe3b05bf51be3f896	18876edb37c9faabe3b05bf51be3f896	https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/	['https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/']	97	53	0.0	28.0	True	False
Police	180	Use unconventional violence	Protester	2020-08-04	1993	3616	18876edb37c9faabe3b05bf51be3f896	18876edb37c9faabe3b05bf51be3f896	https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/	['https://www.middleeastmonitor.com/20200804-will-the-demonstrations-end-netanyahus-political-career/']	97	53	0.0	28.0	True	False
Israel	030	Express intent to engage in material cooperation	Protester	2020-08-06	1995	3616	cd30c3163bac665f4f68c28b78ca8eda	cd30c3163bac665f4f68c28b78ca8eda	https://www.thenews.com.pk/print/696531-broaden-the-protest	['https://www.thenews.com.pk/print/696531-broaden-the-protest']	97	53	2.0	30.0	True	False
Benjamin Netanyahu	110	Criticize or denounce	Protester	2020-08-08	1997	3616	71dae09e4d7477f38f4039c44bf81040	71dae09e4d7477f38f4039c44bf81040	https://www.timesofisrael.com/liveblog_entry/some-15000-protest-against-netanyahu-in-jerusalem-may-be-largest-rally-so-far/	['https://www.timesofisrael.com/liveblog_entry/some-15000-protest-against-netanyahu-in-jerusalem-may-be-largest-rally-so-far/']	97	53	2.0	32.0	True	False
Thousands of Israelis	010	Decline comment	Benjamin Netanyahu	2020-08-08	1997	3616	9cff5f42b488c48b833b111ce1746409	9cff5f42b488c48b833b111ce1746409	https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/	['https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/']	97	53	0.0	32.0	True	False
Israel	010	Decline comment	Benjamin Netanyahu	2020-08-08	1997	3616	9cff5f42b488c48b833b111ce1746409	9cff5f42b488c48b833b111ce1746409	https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/	['https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/']	97	53	0.0	32.0	True	False
Benjamin Netanyahu	010	Decline comment	Thousands of Israelis	2020-08-08	1997	3616	9cff5f42b488c48b833b111ce1746409	9cff5f42b488c48b833b111ce1746409	https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/	['https://www.timesofisrael.com/thousands-expected-to-take-part-in-anti-netanyahu-demonstrations/']	97	53	0.0	32.0	True	False
Police	180	Use unconventional violence	Protester	2020-08-09	1998	3616	b97b036b772a61aa272b1fd22b6ecdb4	b97b036b772a61aa272b1fd22b6ecdb4	https://www.timesofisrael.com/clashes-as-police-clear-protest-encampment-near-netanyahu-residence-for-5th-time/	['https://www.timesofisrael.com/clashes-as-police-clear-protest-encampment-near-netanyahu-residence-for-5th-time/']	97	53	1.0	33.0	True	False
Protester	140	Demonstrate for change in institutions, regime	Police	2020-08-09	1998	3616	b97b036b772a61aa272b1fd22b6ecdb4	b97b036b772a61aa272b1fd22b6ecdb4	https://www.timesofisrael.com/clashes-as-police-clear-protest-encampment-near-netanyahu-residence-for-5th-time/	['https://www.timesofisrael.com/clashes-as-police-clear-protest-encampment-near-netanyahu-residence-for-5th-time/']	97	53	0.0	33.0	True	False
Israel	010	Decline comment	Israel	2020-08-11	2000	3616	280c3a7a47221450097e4fa02be0b51b	280c3a7a47221450097e4fa02be0b51b	https://www.sott.net/article/439576-Crime-minister-Thousands-protest-against-Netanyahu-over-COVID-19-and-corruption	['https://www.sott.net/article/439576-Crime-minister-Thousands-protest-against-Netanyahu-over-COVID-19-and-corruption']	97	53	2.0	35.0	True	False
Benjamin Netanyahu	010	Decline comment	Israel	2020-08-11	2000	3616	280c3a7a47221450097e4fa02be0b51b	280c3a7a47221450097e4fa02be0b51b	https://www.sott.net/article/439576-Crime-minister-Thousands-protest-against-Netanyahu-over-COVID-19-and-corruption	['https://www.sott.net/article/439576-Crime-minister-Thousands-protest-against-Netanyahu-over-COVID-19-and-corruption']	97	53	0.0	35.0	True	False
UAE	050	Engage in diplomatic cooperation	Israel	2020-08-14	2003	3616	724306df6dde51b9e339f411e78a61f1	724306df6dde51b9e339f411e78a61f1	https://www.timesofisrael.com/uae-deal-wont-distract-us-protesters-say-as-hundreds-gather-outside-pms-home/	['https://www.timesofisrael.com/uae-deal-wont-distract-us-protesters-say-as-hundreds-gather-outside-pms-home/']	97	53	3.0	38.0	True	False
Terrorist entities	200	Engage in mass killings	Israel	2020-08-15	2004	3616	895b5193c98fe1872c8f688dff9818f5	895b5193c98fe1872c8f688dff9818f5	https://www.timesofisrael.com/liveblog-august-15-2020/	['https://www.timesofisrael.com/liveblog-august-15-2020/']	97	53	1.0	39.0	True	False
Police	060	Cooperate economically	Protester	2020-08-15	2004	3616	696cd859da90c497b8ae6022319b14bb	696cd859da90c497b8ae6022319b14bb	https://www.ynetnews.com/article/HJW11Pprzw	['https://www.ynetnews.com/article/HJW11Pprzw']	97	53	0.0	39.0	True	False
Israel	060	Cooperate militarily	Terrorist entities	2020-08-15	2004	3616	895b5193c98fe1872c8f688dff9818f5	895b5193c98fe1872c8f688dff9818f5	https://www.timesofisrael.com/liveblog-august-15-2020/	['https://www.timesofisrael.com/liveblog-august-15-2020/']	97	53	0.0	39.0	True	False
Israel	140	Conduct hunger strike for leadership change	Benjamin Netanyahu	2020-08-16	2005	3616	de0fa4ac0ea886f3e3e055b1a6bc2166	de0fa4ac0ea886f3e3e055b1a6bc2166, 3d3b30c9f992dd7ac9a677b1d0489f55	https://www.dailysabah.com/world/mid-east/multiple-arrests-in-israel-as-thousands-protest-against-netanyahu	['https://www.dailysabah.com/world/mid-east/multiple-arrests-in-israel-as-thousands-protest-against-netanyahu', 'https://www.dw.com/en/israel-arrests-in-jerusalem-as-protests-against-benjamin-netanyahu-continue/a-54585733']	97	53	1.0	40.0	True	False
Protester	100	Demand economic cooperation	Benjamin Netanyahu	2020-08-16	2005	3616	de0fa4ac0ea886f3e3e055b1a6bc2166	de0fa4ac0ea886f3e3e055b1a6bc2166	https://www.dailysabah.com/world/mid-east/multiple-arrests-in-israel-as-thousands-protest-against-netanyahu	['https://www.dailysabah.com/world/mid-east/multiple-arrests-in-israel-as-thousands-protest-against-netanyahu']	97	53	0.0	40.0	True	False
Israel	060	Cooperate economically	Protester	2020-08-20	2009	3616	3c91728be583e77c6ee1440f4e0c0bf8	3c91728be583e77c6ee1440f4e0c0bf8	https://www.ynetnews.com/article/HyGWW112Gw	['https://www.ynetnews.com/article/HyGWW112Gw']	97	53	4.0	44.0	True	False
Protester	180	Use unconventional violence	Israeli police	2020-08-20	2009	3616	7b3c9eba4f075f7a985184b0c2b9bfe2	7b3c9eba4f075f7a985184b0c2b9bfe2	http://english.ahram.org.eg/NewsContent/2/8/378204/World/Region/Israel-clears-protest-camp-ahead-of-proNetanyahu-r.aspx	['http://english.ahram.org.eg/NewsContent/2/8/378204/World/Region/Israel-clears-protest-camp-ahead-of-proNetanyahu-r.aspx']	97	53	0.0	44.0	True	False
Israel police officers	060	Cooperate militarily	Protester	2020-08-20	2009	3616	3c91728be583e77c6ee1440f4e0c0bf8	3c91728be583e77c6ee1440f4e0c0bf8	https://www.ynetnews.com/article/HyGWW112Gw	['https://www.ynetnews.com/article/HyGWW112Gw']	97	53	0.0	44.0	True	False
Israel	180	Use unconventional violence	Protester	2020-08-20	2009	3616	7b3c9eba4f075f7a985184b0c2b9bfe2	7b3c9eba4f075f7a985184b0c2b9bfe2	http://english.ahram.org.eg/NewsContent/2/8/378204/World/Region/Israel-clears-protest-camp-ahead-of-proNetanyahu-r.aspx	['http://english.ahram.org.eg/NewsContent/2/8/378204/World/Region/Israel-clears-protest-camp-ahead-of-proNetanyahu-r.aspx']	97	53	0.0	44.0	True	False
Thousands of Israelis	100	Demand material cooperation	Benjamin Netanyahu	2020-08-21	2010	3616	ff8a36ae166fc36be7648fcee88c4765	ff8a36ae166fc36be7648fcee88c4765	https://www.haaretz.com/israel-news/.premium-thousands-protest-outside-netanyahu-s-residence-in-jerusalem-1.9091574	['https://www.haaretz.com/israel-news/.premium-thousands-protest-outside-netanyahu-s-residence-in-jerusalem-1.9091574']	97	53	1.0	45.0	True	False
Israel	140	Demonstrate for change in institutions, regime	Benjamin Netanyahu	2020-08-23	2012	3616	a1fdb8b807586f72d64e34fc25fac2f1	a1fdb8b807586f72d64e34fc25fac2f1	https://www.dailysabah.com/world/israel-arrests-anti-netanyahu-protesters-chanting-crime-minister/news	['https://www.dailysabah.com/world/israel-arrests-anti-netanyahu-protesters-chanting-crime-minister/news']	97	53	2.0	47.0	True	False
Israelis	100	Demand	Benjamin Netanyahu	2020-08-24	2013	3616	884816975f85033e392a8bf2f0194118	884816975f85033e392a8bf2f0194118	https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem	['https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem']	97	53	1.0	48.0	True	False
Israel	110	Criticize or denounce	Benjamin Netanyahu	2020-08-24	2013	3616	884816975f85033e392a8bf2f0194118	884816975f85033e392a8bf2f0194118	https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem	['https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem']	97	53	0.0	48.0	True	False
Benjamin Netanyahu	110	Criticize or denounce	Israelis	2020-08-24	2013	3616	884816975f85033e392a8bf2f0194118	884816975f85033e392a8bf2f0194118	https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem	['https://www.sott.net/article/440267-Over-10000-Israelis-protest-against-Netanyahu-corruption-and-the-lockdown-in-Jerusalem']	97	53	0.0	48.0	True	False
